395850736,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,NA
47847376,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,"mFLJ00018 protein, partial [Mus musculus]"
507680830,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,PREDICTED: pleckstrin homology domain-containing family G member 2 [Echinops telfairi]
410916927,3,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--^PRK15330/PRK15330--,NA
281344080,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,"hypothetical protein PANDA_017205, partial [Ailuropoda melanoleuca]"
144922716,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,pleckstrin homology domain-containing family G member 2 isoform a [Mus musculus]
149051494,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,"rCG61346, isoform CRA_b [Rattus norvegicus]"
119601277,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,"pleckstrin homology domain containing, family G (with RhoGef domain) member 3, isoform CRA_c [Homo sapiens]"
507642917,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,PREDICTED: pleckstrin homology domain-containing family G member 1 [Echinops telfairi]
466016533,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,PREDICTED: pleckstrin homology domain-containing family G member 2 isoform X1 [Orcinus orca]
126310693,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,NA
354474288,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,NA
327260558,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,NA
402905496,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,NA
363731356,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,NA
512866725,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,NA
529447522,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,PREDICTED: pleckstrin homology domain-containing family G member 3 [Falco peregrinus]
528966760,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,NA
397507190,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,PREDICTED: pleckstrin homology domain-containing family G member 3 isoform X5 [Pan paniscus]
168278669,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,"pleckstrin homology domain-containing protein, family G member 3, partial [synthetic construct]"
119577291,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,"pleckstrin homology domain containing, family G (with RhoGef domain) member 2, isoform CRA_a [Homo sapiens]"
390462204,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,NA
395737859,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,NA
344264501,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,PREDICTED: pleckstrin homology domain-containing family G member 1 [Loxodonta africana]
512990075,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,PREDICTED: pleckstrin homology domain-containing family G member 1 [Heterocephalus glaber]
507534248,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,PREDICTED: pleckstrin homology domain-containing family G member 1 [Jaculus jaculus]
301784035,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,NA
478534888,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,PREDICTED: pleckstrin homology domain-containing family G member 2 [Ceratotherium simum simum]
301784107,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,NA
296483906,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,"TPA: pleckstrin homology domain containing, family G (with RhoGef domain) member 1 [Bos taurus]"
84794546,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,pleckstrin homology domain-containing family G member 1 [Mus musculus]
524991675,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,PREDICTED: pleckstrin homology domain-containing family G member 1 isoform X2 [Ficedula albicollis]
512842973,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,NA
148692196,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,"pleckstrin homology domain containing, family G (with RhoGef domain) member 2, isoform CRA_b [Mus musculus]"
524893499,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,NA
507706789,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,PREDICTED: pleckstrin homology domain-containing family G member 1 [Octodon degus]
291397141,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,NA
332242500,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,PREDICTED: pleckstrin homology domain-containing family G member 2 isoform X2 [Nomascus leucogenys]
291413634,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,NA
432946830,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,NA
440909475,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,Pleckstrin-like protein domain-containing family G member 1 [Bos mutus]
512950051,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,NA
194379596,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,unnamed protein product [Homo sapiens]
410983056,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,NA
432095097,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,Pleckstrin like proteiny domain-containing family G member 1 [Myotis davidii]
189235124,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,NA
426377172,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,PREDICTED: pleckstrin homology domain-containing family G member 3 isoform 2 [Gorilla gorilla gorilla]
521027551,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,Pleckstrin like proteiny domain-containing family G member 2 [Myotis brandtii]
109734783,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,Plekhg1 protein [Mus musculus]
505847789,2,cd00160/RhoGEF--cd13243/PH_PLEKHG1_G2_G3--,PREDICTED: pleckstrin homology domain-containing family G member 2 [Sorex araneus]
,,,
cluster:,2,,
397503151,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
51511337,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,RhoA-specific guanine exchange factor SYX2 [Mus musculus]
301776967,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
355557494,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,hypothetical protein EGK_00167 [Macaca mulatta]
403297642,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
533127298,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,PREDICTED: pleckstrin homology domain-containing family G member 6 [Chinchilla lanigera]
533127300,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
432111863,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,Pleckstrin like proteiny domain-containing family G member 6 [Myotis davidii]
296206590,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
513219290,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
395731269,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
528916972,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
528916974,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
528916976,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
292618945,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,PREDICTED: pleckstrin homology domain-containing family G member 5 isoform X4 [Danio rerio]
344278092,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
311256315,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,PREDICTED: pleckstrin homology domain-containing family G member 6 [Sus scrofa]
478529244,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
297690921,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,PREDICTED: pleckstrin homology domain-containing family G member 6 isoform X1 [Pongo abelii]
297690925,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,PREDICTED: pleckstrin homology domain-containing family G member 6 isoform X2 [Pongo abelii]
426239798,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
20072400,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,"Pleckstrin homology domain containing, family G (with RhoGef domain) member 6 [Mus musculus]"
532020253,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
507668733,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,PREDICTED: pleckstrin homology domain-containing family G member 6 [Echinops telfairi]
402884863,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
402884867,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
478529242,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
530360617,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
38373682,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,pleckstrin homology domain-containing family G member 5 isoform a [Homo sapiens]
165972351,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,pleckstrin homology domain-containing family G member 6 [Mus musculus]
296479121,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,"TPA: pleckstrin homology domain containing, family G (with RhoGef domain) member 5 [Bos taurus]"
512854486,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
297282007,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
297282009,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
297282011,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
397503149,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
156379855,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,predicted protein [Nematostella vectensis]
471411412,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
403303180,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,PREDICTED: pleckstrin homology domain-containing family G member 6 [Saimiri boliviensis boliviensis]
403303182,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
402852781,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
521030579,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,Pleckstrin like proteiny domain-containing family G member 6 [Myotis brandtii]
525020387,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
525020389,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
525020391,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
532098387,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
525020393,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
511929721,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
511929723,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
511929737,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
511929739,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
466021848,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
466021853,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
466021858,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
395841075,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
528494381,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
528494383,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
528494386,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
390467403,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,PREDICTED: pleckstrin homology domain-containing family G member 6 isoform X1 [Callithrix jacchus]
221040486,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,unnamed protein product [Homo sapiens]
355766156,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,Pleckstrin-like proteiny domain-containing family G member 6 [Macaca fascicularis]
512929781,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
512929785,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
512929789,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
405975064,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,Pleckstrin-like protein domain-containing family G member 5 [Crassostrea gigas]
395538588,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
514791450,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
507547830,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,PREDICTED: pleckstrin homology domain-containing family G member 5 isoform X1 [Jaculus jaculus]
511898313,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
444510923,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,Pleckstrin homology domain-containing family G member 6 [Tupaia chinensis]
358412488,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
511898323,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
58257666,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
511898303,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
511898305,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
511898307,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
511898311,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
511898315,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
511898325,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
511898327,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
528518618,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,PREDICTED: pleckstrin homology domain-containing family G member 5-like isoform X5 [Danio rerio]
111154078,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,pleckstrin homology domain-containing family G member 5 isoform c [Homo sapiens]
111154084,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,pleckstrin homology domain-containing family G member 5 isoform b [Homo sapiens]
334328761,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
301773790,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,PREDICTED: pleckstrin homology domain-containing family G member 6 [Ailuropoda melanoleuca]
513004584,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,PREDICTED: pleckstrin homology domain-containing family G member 5 isoform X1 [Heterocephalus glaber]
513004586,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,PREDICTED: pleckstrin homology domain-containing family G member 5 isoform X2 [Heterocephalus glaber]
513004588,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
513004590,4,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
354505926,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,PREDICTED: LOW QUALITY PROTEIN: pleckstrin homology domain-containing family G member 5 isoform X1 [Cricetulus griseus]
403297644,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
403297646,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
388240778,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,pleckstrin homology domain-containing family G member 5 isoform d [Homo sapiens]
388240780,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,pleckstrin homology domain-containing family G member 5 isoform e [Homo sapiens]
388240782,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,pleckstrin homology domain-containing family G member 5 isoform f [Homo sapiens]
527242810,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,"PREDICTED: pleckstrin homology domain-containing family G member 5, partial [Melopsittacus undulatus]"
533182026,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,PREDICTED: pleckstrin homology domain-containing family G member 5 isoform X2 [Chinchilla lanigera]
533182028,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
345314939,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
344282961,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
507656193,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,PREDICTED: pleckstrin homology domain-containing family G member 5 isoform X1 [Echinops telfairi]
507656197,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,PREDICTED: pleckstrin homology domain-containing family G member 5 isoform X3 [Echinops telfairi]
221042762,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,unnamed protein product [Homo sapiens]
332249223,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,PREDICTED: LOW QUALITY PROTEIN: pleckstrin homology domain-containing family G member 6 [Nomascus leucogenys]
505796783,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,PREDICTED: pleckstrin homology domain-containing family G member 5 [Sorex araneus]
31455457,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,putative NFkB activating protein [Homo sapiens]
507697417,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,PREDICTED: pleckstrin homology domain-containing family G member 6 [Octodon degus]
514464072,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
355563915,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,Pleckstrin-like proteiny domain-containing family G member 6 [Macaca mulatta]
528980366,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
528980368,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
528980370,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
193788375,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,unnamed protein product [Homo sapiens]
431905334,3,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--^pfam02158/Neuregulin--,Pleckstrin like proteiny domain-containing family G member 6 [Pteropus alecto]
471407172,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,PREDICTED: pleckstrin homology domain-containing family G member 5 [Trichechus manatus latirostris]
168278701,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,"pleckstrin homology domain-containing protein, family G member 5 isoform b, partial [synthetic construct]"
513219293,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
513219296,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
513219299,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
513219302,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
513219305,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
513219308,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
513219311,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
513219314,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
513219317,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
351713754,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,Pleckstrin-like protein domain-containing family G member 5 [Heterocephalus glaber]
440908604,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,"Pleckstrin-like protein domain-containing family G member 5, partial [Bos mutus]"
221043524,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,unnamed protein product [Homo sapiens]
514448376,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,PREDICTED: pleckstrin homology domain-containing family G member 6 isoform X2 [Cavia porcellus]
148667413,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,"pleckstrin homology domain containing, family G (with RhoGef domain) member 6, isoform CRA_a [Mus musculus]"
148667414,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,"pleckstrin homology domain containing, family G (with RhoGef domain) member 6, isoform CRA_b, partial [Mus musculus]"
532020255,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
530586761,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
507681982,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,PREDICTED: pleckstrin homology domain-containing family G member 5 isoform X1 [Octodon degus]
532044991,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,PREDICTED: pleckstrin homology domain-containing family G member 6 [Microtus ochrogaster]
524958966,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
553237809,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,pleckstrin homology domain-containing family G member 5 [Mus musculus]
505830758,3,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--^pfam15293/NUFIP2--,PREDICTED: pleckstrin homology domain-containing family G member 6 [Sorex araneus]
529436562,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
73997759,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,PREDICTED: pleckstrin homology domain-containing family G member 6 isoform X1 [Canis lupus familiaris]
530398691,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
530398693,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
426327613,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,PREDICTED: pleckstrin homology domain-containing family G member 5 isoform 1 [Gorilla gorilla gorilla]
426327615,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,PREDICTED: pleckstrin homology domain-containing family G member 5 isoform 2 [Gorilla gorilla gorilla]
431906378,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,Pleckstrin like proteiny domain-containing family G member 5 [Pteropus alecto]
488513177,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,PREDICTED: pleckstrin homology domain-containing family G member 6 isoform X1 [Dasypus novemcinctus]
488513179,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
488513181,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
34526493,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,"FLJ00260 protein, partial [Homo sapiens]"
41152499,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,pleckstrin homology domain-containing family G member 5 [Rattus norvegicus]
449486834,2,cd00160/RhoGEF--cd13244/PH_PLEKHG5_G6--,NA
,,,
cluster:,3,,
195174400,2,cd00160/RhoGEF--^cd13389/PH1_FGD5_FGD6--,GL21162 [Drosophila persimilis]
260841552,2,cd00160/RhoGEF--^cd01228/PH_BCR-related--,hypothetical protein BRAFLDRAFT_67458 [Branchiostoma floridae]
297271532,2,cd00160/RhoGEF--^cd01228/PH_BCR-related--,NA
297271534,2,cd00160/RhoGEF--^cd01228/PH_BCR-related--,NA
470393082,2,cd00160/RhoGEF--^cd13389/PH1_FGD5_FGD6--,RhoGEF domain containing protein [Acanthamoeba castellanii str. Neff]
23331093,2,cd00160/RhoGEF--^cd01228/PH_BCR-related--,ARHGEF10 protein [Homo sapiens]
350593306,2,cd00160/RhoGEF--^cd01228/PH_BCR-related--,NA
524992828,2,cd00160/RhoGEF--^cd01228/PH_BCR-related--,PREDICTED: rho guanine nucleotide exchange factor 10 isoform X3 [Ficedula albicollis]
524992832,2,cd00160/RhoGEF--^cd01228/PH_BCR-related--,PREDICTED: rho guanine nucleotide exchange factor 10 isoform X1 [Ficedula albicollis]
524992834,2,cd00160/RhoGEF--^cd01228/PH_BCR-related--,PREDICTED: rho guanine nucleotide exchange factor 10 isoform X2 [Ficedula albicollis]
195428707,2,cd00160/RhoGEF--^cd13389/PH1_FGD5_FGD6--,NA
511995875,2,cd00160/RhoGEF--^cd01228/PH_BCR-related--,NA
156393938,2,cd00160/RhoGEF--^cd01218/PH_Phafin2-like--,predicted protein [Nematostella vectensis]
195396302,2,cd00160/RhoGEF--^cd01220/PH1_FARP1-like--,uncharacterized protein Dvir_GJ24709 [Drosophila virilis]
511894358,2,cd00160/RhoGEF--^cd01228/PH_BCR-related--,NA
470442941,2,cd00160/RhoGEF--^cd13269/PH_alsin--,RhoGEF domain containing protein [Acanthamoeba castellanii str. Neff]
470451158,2,cd00160/RhoGEF--^cd13389/PH1_FGD5_FGD6--,"RhoGEF domain containing protein, partial [Acanthamoeba castellanii str. Neff]"
383861771,2,cd00160/RhoGEF--^cd01229/PH_Ect2--,PREDICTED: uncharacterized protein R02F2.2 isoform X4 [Megachile rotundata]
527270948,2,cd00160/RhoGEF--^cd01228/PH_BCR-related--,PREDICTED: rho guanine nucleotide exchange factor 10 [Melopsittacus undulatus]
532047004,2,cd00160/RhoGEF--^cd01228/PH_BCR-related--,NA
308511971,2,cd00160/RhoGEF--^cd13389/PH1_FGD5_FGD6--,CRE-TAG-52 protein [Caenorhabditis remanei]
309363950,2,cd00160/RhoGEF--^cd13243/PH_PLEKHG1_G2_G3--,Protein CBG05214 [Caenorhabditis briggsae]
297682185,2,cd00160/RhoGEF--^cd01228/PH_BCR-related--,"PREDICTED: rho guanine nucleotide exchange factor 10, partial [Pongo abelii]"
449283648,2,cd00160/RhoGEF--^cd01228/PH_BCR-related--,"Rho guanine nucleotide exchange factor 10, partial [Columba livia]"
119571865,2,cd00160/RhoGEF--^cd01228/PH_BCR-related--,"Rho guanine nucleotide exchange factor (GEF) 10, isoform CRA_a [Homo sapiens]"
119571866,2,cd00160/RhoGEF--^cd01228/PH_BCR-related--,"Rho guanine nucleotide exchange factor (GEF) 10, isoform CRA_b [Homo sapiens]"
119571868,2,cd00160/RhoGEF--^cd01228/PH_BCR-related--,"Rho guanine nucleotide exchange factor (GEF) 10, isoform CRA_d [Homo sapiens]"
350422494,2,cd00160/RhoGEF--^cd01229/PH_Ect2--,NA
470417676,2,cd00160/RhoGEF--^cd01218/PH_Phafin2-like--,RhoGEF domain containing protein [Acanthamoeba castellanii str. Neff]
281208406,2,cd00160/RhoGEF--^cd13389/PH1_FGD5_FGD6--,pleckstrin domain-containing protein [Polysphondylium pallidum PN500]
60360312,2,cd00160/RhoGEF--^cd01228/PH_BCR-related--,"mKIAA0294 protein, partial [Mus musculus]"
514483846,2,cd00160/RhoGEF--^cd01229/PH_Ect2--,NA
321463993,2,cd00160/RhoGEF--^cd01220/PH1_FARP1-like--,hypothetical protein DAPPUDRAFT_250988 [Daphnia pulex]
195012294,2,cd00160/RhoGEF--^cd13389/PH1_FGD5_FGD6--,GH15506 [Drosophila grimshawi]
440911492,2,cd00160/RhoGEF--^cd01228/PH_BCR-related--,"Rho guanine nucleotide exchange factor 10, partial [Bos mutus]"
426256180,2,cd00160/RhoGEF--^cd01228/PH_BCR-related--,NA
74188635,2,cd00160/RhoGEF--^cd01228/PH_BCR-related--,unnamed protein product [Mus musculus]
194865528,2,cd00160/RhoGEF--^cd13389/PH1_FGD5_FGD6--,uncharacterized protein Dere_GG14983 [Drosophila erecta]
402877417,2,cd00160/RhoGEF--^cd01228/PH_BCR-related--,PREDICTED: rho guanine nucleotide exchange factor 10 isoform X2 [Papio anubis]
24659925,2,cd00160/RhoGEF--^cd13389/PH1_FGD5_FGD6--,"Rho guanine nucleotide exchange factor 4, isoform B [Drosophila melanogaster]"
